31	1	8	1575943200	219643115
32	1	8	1575943200	219643115
33	1	8	1575943200	219643115
34	1	1	1575943200	219643115
40	1	4	1575943200	219643115
46	1	1	1575943200	219643115
52	1	1	1575943200	219643115
58	1	4	1575943200	219643115
100	1	8	1575943200	219643115
104	1	8	1575943200	219643115
108	1	8	1575943200	219643115
125	1	8	1575943200	219643115
137	1	8	1575943200	219643115
138	1	1	1575943200	219643115
139	1	1	1575943200	219643115
140	1	8	1575943200	219643115
141	1	1	1575943200	219643115
142	1	1	1575943200	219643115
143	1	1	1575943200	219643115
144	1	1	1575943200	219643115
145	1	1	1575943200	219643115
146	1	8	1575943200	219643115
147	1	8	1575943200	219643115
148	1	1	1575943200	219643115
149	1	1	1575943200	219643115
150	1	8	1575943200	219643115
151	1	1	1575943200	219643115
152	1	1	1575943200	219643115
153	1	1	1575943200	219643115
154	1	1	1575943200	219643115
155	1	1	1575943200	219643115
156	1	8	1575943200	219643115
2	5	1	1575943200	219643115
2	6	649678	1575943200	219643115
2	7	16349972	1575943200	219643115
2	8	50	1575943200	219643115
2	9	35	1575943200	219643115
2	4	220	1575943200	219841957
1	7	4	1575943200	220541000
1	6	4	1575943200	220740079
1	5	4	1575943200	220839977
10	5	83205106	1575943200	229461908
10	6	6401104	1575943200	229461908
10	7	649511	1575943200	229461908
10	8	0	1575943200	229461908
10	9	1	1575943200	229461908
10	10	1	1575943200	229461908
10	11	5335	1575943200	229461908
10	12	3679	1575943200	229461908
10	13	1768	1575943200	229461908
10	14	22416	1575943200	229461908
151	4	200	1575943200	240489006
151	5	1	1575943200	240588903
151	6	1	1575943200	240588903
151	7	1	1575943200	240588903
1	4	850	1575943200	241285085
1	9	0	1575943200	242182970
1	10	6	1575943200	242281913
1	11	0	1575943200	242382049
1	12	0	1575943200	242382049
1	13	0	1575943200	242481946
1	14	0	1575943200	242582082
1	15	1575964680	1575943200	242780923
1	16	1575999600	1575943200	242980957
1	17	7	1575943200	243180036
1	18	58	1575943200	243379116
1	19	17	1575943200	243479013
1	20	40	1575943200	243679046
1	21	1	1575943200	243777990
1	22	0	1575943200	243877887
1	23	0	1575943200	243978023
1	24	0	1575943200	244077920
1	25	0	1575943200	244177103
1	26	0	1575943200	244277000
1	27	0	1575943200	244376897
1	28	0	1575943200	244575977
1	29	0	1575943200	244776010
1	42	1	1575943200	244975090
1	44	1	1575943200	245174884
1	45	28201	1575943200	245274066
1	46	28201	1575943200	245274066
1	47	28201	1575943200	245373964
1	48	28201	1575943200	245474100
1	49	0	1575943200	245573997
1	50	28201	1575943200	245672941
1	51	0	1575943200	245872974
1	52	0	1575943200	245973110
1	53	0	1575943200	246171951
1	54	28201	1575943200	246371030
1	55	0	1575943200	246571063
1	56	0	1575943200	246670961
1	57	28201	1575943200	246769905
1	58	0	1575943200	246969938
1	59	0	1575943200	246969938
1	60	0	1575943200	247070074
1	61	28201	1575943200	247169017
1	62	0	1575943200	247369050
1	63	0	1575943200	247468948
1	64	0	1575943200	247668027
1	65	28201	1575943200	247767925
1	66	0	1575943200	247967004
1	67	0	1575943200	248167037
1	68	0	1575943200	248265981
1	8	1	1575943200	249063968
152	4	200	1575943200	250952959
152	5	1	1575943200	250952959
152	6	1	1575943200	250952959
152	7	1	1575943200	250952959
141	5	20334	1575943200	256745100
141	10	84330	1575943200	256745100
141	24	1	1575943200	256745100
142	5	22732	1575943200	258831977
142	10	84249	1575943200	258831977
142	24	1	1575943200	258831977
3	4	220	1575943200	259635925
153	4	200	1575943200	260195016
153	5	1	1575943200	260294914
153	6	1	1575943200	260294914
153	7	1	1575943200	260294914
49	2031618	250	1575943200	266078948
49	2031617	1	1575943200	266078948
49	2031619	1000	1575943200	266078948
49	2949384	263626	1575943200	95535993
49	2752524	9756899	1575943200	95634937
49	2752522	179999923	1575943200	95634937
49	2752523	1575943200	1575943200	95634937
49	2752525	179999923	1575943200	95634937
49	2752527	9756899	1575943200	95634937
49	2752520	1	1575943200	95634937
49	2752520	1	1575943200	95634937
49	2752520	0	1575943200	97331047
49	2752535	314243322	1575943200	103214979
49	2752536	333756677	1575943200	103214979
49	2752531	9756511	1575943200	102318048
49	2752542	9756677	1575943200	102318048
49	2752550	7	1575943200	102318048
49	2162845	5152	1575943200	103214979
49	1572888	990	1575943200	155874013
49	1572890	248	1575943200	155874013
49	1572889	-3490	1575943200	155874013
49	1572891	-875	1575943200	155874013
49	1572883	27285	1575943200	155076026
49	2949384	263627	1575943200	196166038
49	2752524	9757414	1575943200	196265935
49	2752522	280000305	1575943200	196265935
49	2752525	280000305	1575943200	196265935
49	2752527	9757414	1575943200	196265935
49	2752520	1	1575943200	196265935
49	2752520	1	1575943200	196265935
49	2752520	0	1575943200	197263002
49	2031620	648	1575943200	266078948
49	2031621	3	1575943200	266078948
143	5	15269	1575943200	268373012
143	10	84330	1575943200	268373012
143	24	1	1575943200	268373012
4	4	220	1575943200	269309997
154	4	200	1575943200	270726919
154	5	1	1575943200	272022962
154	6	1	1575943200	272022962
154	7	1	1575943200	272022962
15	5	9400	1575943200	279911994
15	6	0	1575943200	279911994
15	9	49500	1575943200	279911994
15	14	9	1575943200	279911994
15	15	6000	1575943200	279911994
15	16	0	1575943200	279911994
15	19	6000	1575943200	279911994
15	24	17	1575943200	279911994
15	25	-26400	1575943200	279911994
15	26	0	1575943200	279911994
15	28	8400	1575943200	279911994
15	29	19666	1575943200	279911994
15	34	9	1575943200	279911994
15	35	6300	1575943200	279911994
15	36	0	1575943200	279911994
15	39	9692	1575943200	279911994
15	44	17	1575943200	279911994
15	45	125000	1575943200	279911994
15	46	0	1575943200	279911994
15	49	34722	1575943200	279911994
15	54	9	1575943200	279911994
15	55	779	1575943200	279911994
15	56	0	1575943200	279911994
15	59	47000	1575943200	279911994
15	64	9	1575943200	279911994
15	65	5000	1575943200	279911994
15	66	0	1575943200	279911994
15	69	100000	1575943200	279911994
15	74	9	1575943200	279911994
15	75	4000	1575943200	279911994
15	76	0	1575943200	279911994
15	79	4000	1575943200	279911994
15	84	17	1575943200	279911994
15	85	1400	1575943200	279911994
15	86	0	1575943200	279911994
15	89	46	1575943200	279911994
15	94	9	1575943200	279911994
15	95	11800	1575943200	279911994
15	96	0	1575943200	279911994
15	99	40000	1575943200	279911994
15	104	9	1575943200	279911994
15	105	1215	1575943200	279911994
15	106	0	1575943200	279911994
15	109	46739	1575943200	279911994
15	114	9	1575943200	279911994
15	115	11200	1575943200	279911994
15	116	0	1575943200	279911994
15	119	40800	1575943200	279911994
15	124	9	1575943200	279911994
15	125	15900	1575943200	279911994
15	126	0	1575943200	279911994
15	129	43933	1575943200	279911994
15	134	17	1575943200	279911994
5	4	160	1575943200	280180931
155	4	1020	1575943200	275003910
155	5	1	1575943200	275003910
155	6	1	1575943200	275003910
155	7	1	1575943200	275003910
145	5	6250	1575943200	275979995
145	6	65824	1575943200	275979995
145	10	100000	1575943200	275979995
145	24	1	1575943200	275979995
13	20	295560000	1575943200	284907102
13	21	295560000	1575943200	284907102
13	22	1800000	1575943200	284907102
13	23	1800000	1575943200	284907102
13	24	295200000	1575943200	284907102
13	25	295200000	1575943200	284907102
13	97	52900	1575943200	284907102
13	98	66900	1575943200	284907102
13	99	57500	1575943200	284907102
13	100	70300	1575943200	284907102
13	143	-30684	1575943200	284907102
6	4	160	1575943200	289954900
7	4	160	1575943200	299628973
8	4	60	1575943200	309802055
148	4	200	1575943200	309881925
148	5	1	1575943200	310381889
148	6	1	1575943200	310381889
148	7	0	1575943200	310381889
138	5	9246	1575943200	313379049
138	6	98592	1575943200	313379049
138	7	94807	1575943200	313379049
138	8	53830	1575943200	313379049
138	10	79170	1575943200	313379049
138	24	1	1575943200	313379049
9	5	17	1575943200	296395063
9	6	2830397	1575943200	296395063
9	7	1	1575943200	296395063
9	8	649527	1575943200	296395063
9	9	706	1575943200	296395063
9	10	0	1575943200	296395063
9	11	0	1575943200	296395063
9	4	240	1575943200	296395063
149	4	200	1575943200	319375991
149	5	1	1575943200	319875001
149	6	1	1575943200	319875001
149	7	0	1575943200	319875001
144	5	12333	1575943200	321192026
144	10	69372	1575943200	321192026
144	11	28000	1575943200	321192026
144	12	127500	1575943200	321192026
144	13	37500	1575943200	321192026
144	14	0	1575943200	321192026
144	15	0	1575943200	321192026
144	16	0	1575943200	321192026
144	24	1	1575943200	321192026
139	5	25498	1575943200	325360059
139	6	79249	1575943200	325360059
139	10	82467	1575943200	325360059
139	24	1	1575943200	325360059
37	2752535	963098328	1575943200	41122913
37	2752536	962901671	1575943200	41122913
37	2752531	278901750	1575943200	39825916
37	2752542	278901671	1575943200	39825916
37	2752550	7	1575943200	39825916
37	2162845	3611	1575943200	41122913
37	1572888	4992	1575943200	55983066
37	1572890	2645	1575943200	55983066
37	1572889	-8404	1575943200	55983066
37	1572891	-4454	1575943200	55983066
37	1572881	26119	1575943200	55185079
37	2752540	168	1575943200	87299108
37	2752541	83	1575943200	87299108
37	2949384	269580	1575943200	95278024
37	2752524	278902246	1575943200	95376968
37	2752522	179999923	1575943200	95376968
37	2752523	1575943200	1575943200	95376968
37	2752525	179999923	1575943200	95376968
37	2752527	278902246	1575943200	95376968
37	2752520	1	1575943200	95376968
37	2752520	1	1575943200	95376968
37	2752520	0	1575943200	97271919
37	393220	100008400	1575943200	99766016
37	2949384	269581	1575943200	195410013
37	2752524	278902606	1575943200	195410013
37	2752522	280000305	1575943200	195410013
37	2752525	280000305	1575943200	195508956
37	2752527	278902606	1575943200	195508956
37	2752520	1	1575943200	195508956
37	2752520	1	1575943200	195508956
37	2752520	0	1575943200	197304964
37	2752535	963097525	1575943200	241187095
37	2752536	962902474	1575943200	241187095
37	2752531	278902470	1575943200	239790916
37	2752542	278902474	1575943200	239790916
37	2752550	2	1575943200	239790916
37	2162845	3597	1575943200	241187095
37	1572888	5344	1575943200	255948066
37	1572890	2832	1575943200	255948066
37	1572889	-8568	1575943200	255948066
37	1572891	-4541	1575943200	255948066
37	1572882	36913	1575943200	255150079
37	2949631	29204	1575943200	269311904
37	2949122	300	1575943200	269311904
37	4784130	290	1575943200	269311904
37	2949121	1	1575943200	269311904
37	4784129	1	1575943200	269311904
37	3014658	240	1575943200	269412040
37	3014657	1	1575943200	269412040
37	2949384	269582	1575943200	296040058
37	2752524	278902967	1575943200	296139955
37	2752522	379999732	1575943200	296139955
37	2752525	379999732	1575943200	296139955
37	2752527	278902967	1575943200	296139955
37	2752520	1	1575943200	296139955
37	2752520	1	1575943200	296139955
37	2752520	0	1575943200	297236919
37	4653059	278801610	1575943200	235901117
37	4653057	1	1575943200	235901117
37	2949384	269583	1575943200	396570920
37	2752524	278903327	1575943200	396570920
37	2752522	480000114	1575943200	396570920
37	2752525	480000114	1575943200	396570920
37	2752527	278903327	1575943200	396570920
37	2752520	1	1575943200	396570920
37	2752520	1	1575943200	396570920
37	2752520	0	1575943200	397269010
37	2752535	963096880	1575943200	441152095
37	2752536	962903119	1575943200	441152095
37	2752531	278903192	1575943200	439755916
37	2752542	278903119	1575943200	439755916
37	2752550	0	1575943200	432276010
37	2162845	3600	1575943200	441152095
43	1572889	-7784	1575943200	52783966
43	1572891	-4125	1575943200	52783966
43	1572883	26654	1575943200	50390005
43	393220	90008400	1575943200	89884042
43	2752540	-173	1575943200	92377901
43	2752541	74	1575943200	92377901
43	2949384	269578	1575943200	95469951
43	2752524	162293875	1575943200	95469951
43	2752522	179999923	1575943200	95568895
43	2752523	1575943200	1575943200	95568895
43	2752525	179999923	1575943200	95568895
43	2752527	162293875	1575943200	95568895
43	2752520	1	1575943200	95568895
43	2752520	1	1575943200	95568895
43	2752520	0	1575943200	97363948
43	2949384	269579	1575943200	195900917
43	2752524	162295142	1575943200	195900917
43	2752522	280000305	1575943200	196000099
43	2752525	280000305	1575943200	196000099
43	2752527	162295142	1575943200	196000099
43	2752520	1	1575943200	196000099
43	2752520	1	1575943200	196000099
43	2752520	0	1575943200	197396993
43	2752535	165305559	1575943200	220335006
43	2752536	86694440	1575943200	220335006
43	2752531	162294413	1575943200	219836950
43	2752542	162294440	1575943200	219836950
43	2752550	11	1575943200	219836950
43	2162845	12667	1575943200	220335006
43	2949631	29210	1575943200	230407953
43	2949122	300	1575943200	230407953
43	4784130	290	1575943200	230407953
43	2949121	1	1575943200	230407953
43	4784129	1	1575943200	230407953
43	3014658	240	1575943200	230508089
43	3014657	1	1575943200	230508089
43	1572888	6036	1575943200	252847909
43	1572890	3199	1575943200	252847909
43	1572889	-7364	1575943200	252847909
43	1572891	-3902	1575943200	252847909
43	1572896	5679	1575943200	250355005
43	2949384	269580	1575943200	296530961
43	2752524	162296408	1575943200	296530961
43	2752522	379999732	1575943200	296530961
43	2752525	379999732	1575943200	296631097
43	2752527	162296408	1575943200	296631097
43	2752520	1	1575943200	296631097
43	2752520	1	1575943200	296631097
43	2752520	0	1575943200	297328948
43	2949384	269581	1575943200	396961927
43	2752524	162297674	1575943200	397062063
43	2752522	480000114	1575943200	397062063
43	2752525	480000114	1575943200	397062063
43	2752527	162297674	1575943200	397062063
43	2752520	1	1575943200	397062063
43	2752520	1	1575943200	397062063
43	2752520	0	1575943200	397361040
43	2752535	165302993	1575943200	420399904
43	2752536	86697006	1575943200	420399904
43	2752531	162296946	1575943200	419800996
43	2752542	162297006	1575943200	419800996
43	2752550	9	1575943200	419800996
43	2162845	12657	1575943200	420399904
43	1572888	5276	1575943200	452812910
43	1572890	2796	1575943200	452812910
43	1572889	-7636	1575943200	452812910
43	1572891	-4047	1575943200	452812910
43	1572897	-7450	1575943200	450320005
12	248	12	1575943200	501692056
12	249	2059	1575943200	501692056
12	250	288	1575943200	501692056
12	251	288	1575943200	501692056
12	252	288	1575943200	501692056
12	253	288	1575943200	501692056
12	254	288	1575943200	501692056
12	255	288	1575943200	501692056
12	256	288	1575943200	501692056
12	257	288	1575943200	501692056
12	258	288	1575943200	501692056
12	259	288	1575943200	501692056
12	260	288	1575943200	501692056
12	261	288	1575943200	501692056
12	262	288	1575943200	501692056
12	263	288	1575943200	501692056
12	270	97	1575943200	501692056
12	271	97	1575943200	501692056
12	272	224	1575943200	501692056
12	273	224	1575943200	501692056
12	274	192	1575943200	501692056
12	275	192	1575943200	501692056
12	276	16	1575943200	501692056
12	277	16	1575943200	501692056
12	278	16	1575943200	501692056
12	279	16	1575943200	501692056
12	280	16	1575943200	501692056
12	281	16	1575943200	501692056
12	282	16	1575943200	501692056
12	283	192	1575943200	501692056
12	284	192	1575943200	501692056
12	285	308	1575943200	501692056
12	286	308	1575943200	501692056
12	287	308	1575943200	501692056
12	301	224	1575943200	501692056
12	302	224	1575943200	501692056
12	323	2049	1575943200	501692056
12	324	0	1575943200	501692056
12	325	1	1575943200	501692056
12	326	2049	1575943200	501692056
12	327	0	1575943200	501692056
12	328	1	1575943200	501692056
12	329	2049	1575943200	501692056
12	330	0	1575943200	501692056
12	331	1	1575943200	501692056
12	332	2049	1575943200	501692056
12	333	0	1575943200	501692056
12	334	1	1575943200	501692056
12	335	2049	1575943200	501692056
12	336	0	1575943200	501692056
12	337	1	1575943200	501692056
12	338	2049	1575943200	501692056
12	339	0	1575943200	501692056
12	340	1	1575943200	501692056
12	341	2049	1575943200	501692056
12	342	0	1575943200	501692056
12	343	0	1575943200	501692056
12	344	2049	1575943200	501692056
12	345	0	1575943200	501692056
12	346	0	1575943200	501692056
12	347	2049	1575943200	501692056
12	348	0	1575943200	501692056
12	349	0	1575943200	501692056
12	350	2050	1575943200	501692056
12	351	0	1575943200	501692056
12	352	1	1575943200	501692056
12	353	2050	1575943200	501692056
12	354	1	1575943200	501692056
12	355	1	1575943200	501692056
12	356	320	1575943200	501692056
12	357	324	1575943200	501692056
12	358	320	1575943200	501692056
12	359	324	1575943200	501692056
12	360	320	1575943200	501692056
12	361	324	1575943200	501692056
12	362	52	1575943200	501692056
12	363	337	1575943200	501692056
12	364	14	1575943200	501692056
12	365	1282	1575943200	501692056
12	366	1	1575943200	501692056
12	367	1	1575943200	501692056
12	368	12	1575943200	501692056
12	369	0	1575943200	501692056
12	403	2049	1575943200	501692056
12	404	0	1575943200	501692056
12	405	0	1575943200	501692056
12	406	2049	1575943200	501692056
12	407	0	1575943200	501692056
12	408	0	1575943200	501692056
12	409	2049	1575943200	501692056
12	410	0	1575943200	501692056
12	411	0	1575943200	501692056
12	412	2049	1575943200	501692056
12	413	0	1575943200	501692056
12	414	0	1575943200	501692056
12	415	2049	1575943200	501692056
12	416	0	1575943200	501692056
12	417	0	1575943200	501692056
12	418	2049	1575943200	501692056
12	419	0	1575943200	501692056
12	420	0	1575943200	501692056
12	421	2049	1575943200	501692056
12	422	0	1575943200	501692056
12	423	0	1575943200	501692056
12	424	2049	1575943200	501692056
12	425	0	1575943200	501692056
12	426	0	1575943200	501692056
12	460	0	1575943200	501692056
49	2949631	29216	1575943200	290214061
49	2949122	300	1575943200	290214061
49	4784130	290	1575943200	290214061
49	2949121	1	1575943200	290214061
49	4784129	1	1575943200	290214061
49	3014658	240	1575943200	290313959
49	3014657	1	1575943200	290313959
49	2949384	263628	1575943200	296797037
49	2752524	9757929	1575943200	296896934
49	2752522	379999732	1575943200	296896934
49	2752525	379999732	1575943200	296896934
49	2752527	9757929	1575943200	296896934
49	2752520	1	1575943200	296896934
49	2752520	1	1575943200	296896934
49	2752520	0	1575943200	297296047
49	2752535	314242899	1575943200	303280115
49	2752536	333757100	1575943200	303280115
49	2752531	9757542	1575943200	302282094
49	2752542	9757100	1575943200	302282094
49	2752550	0	1575943200	302282094
49	2162845	5144	1575943200	303280115
49	1572888	886	1575943200	355938911
49	1572890	222	1575943200	355938911
49	1572889	-3134	1575943200	355938911
49	1572891	-786	1575943200	355938911
49	1572896	1027	1575943200	355041027
49	2949384	263629	1575943200	397627115
49	2752524	9758444	1575943200	397727012
49	2752522	480000114	1575943200	397727012
49	2752525	480000114	1575943200	397727012
49	2752527	9758444	1575943200	397727012
49	2752520	1	1575943200	397727012
49	2752520	1	1575943200	397727012
49	2752520	0	1575943200	399720907
49	2949384	263630	1575943200	498058080
49	2752524	9758959	1575943200	498157978
49	2752522	579999542	1575943200	498157978
49	2752525	579999542	1575943200	498157978
49	2752527	9758959	1575943200	498157978
49	2752520	1	1575943200	498157978
49	2752520	1	1575943200	498157978
49	2752520	0	1575943200	499753952
49	2752535	314241277	1575943200	503243923
49	2752536	333758722	1575943200	503243923
49	2752531	9758572	1575943200	502247095
49	2752542	9758722	1575943200	502247095
49	2752550	8	1575943200	502247095
49	2162845	5150	1575943200	503243923
49	393220	547508300	1575943200	547456979
49	1572888	878	1575943200	556133985
49	1572890	220	1575943200	556133985
49	1572889	-3378	1575943200	556133985
49	1572891	-847	1575943200	556133985
49	1572897	-3346	1575943200	537782907
49	2949384	263631	1575943200	598720073
49	2752524	9759475	1575943200	598819971
49	2752522	679999923	1575943200	598819971
49	2752525	679999923	1575943200	598819971
49	2752527	9759475	1575943200	598819971
49	2752520	1	1575943200	598819971
49	2752520	1	1575943200	598819971
49	2752520	0	1575943200	600017070
49	2949384	263632	1575943200	699549913
49	2752524	9759990	1575943200	699549913
49	2752522	780000305	1575943200	699549913
49	2752525	780000305	1575943200	699549913
49	2752527	9759990	1575943200	699549913
49	2752520	1	1575943200	699549913
49	2752520	1	1575943200	699549913
49	2752520	0	1575943200	699949026
49	2752535	314240624	1575943200	703439950
49	2752536	333759375	1575943200	703439950
49	2752531	9759603	1575943200	702442884
43	2031618	250	1575943200	723088979
43	2031617	1	1575943200	723088979
43	2031619	1000	1575943200	723088979
43	2949384	269582	1575943200	497992038
43	2752524	162298940	1575943200	497992038
43	2752522	579999542	1575943200	497992038
43	2752525	579999542	1575943200	498091936
43	2752527	162298940	1575943200	498091936
43	2752520	1	1575943200	498091936
43	2752520	1	1575943200	498091936
43	2752520	0	1575943200	499886989
43	4653059	162221484	1575943200	232902050
43	4653057	1	1575943200	232902050
43	2949384	269583	1575943200	598223924
43	2752524	162300206	1575943200	598223924
43	2752522	679999923	1575943200	598223924
43	2752525	679999923	1575943200	598323106
43	2752527	162300206	1575943200	598323106
43	2752520	1	1575943200	598323106
43	2752520	1	1575943200	598323106
43	2752520	0	1575943200	599818944
43	2752535	165300468	1575943200	620265007
43	2752536	86699531	1575943200	620265007
43	2752531	162299478	1575943200	619865894
43	2752542	162299531	1575943200	619865894
43	2752550	13	1575943200	619865894
43	2162845	12659	1575943200	620363950
43	1572888	5916	1575943200	652777910
43	1572890	3135	1575943200	652777910
43	1572889	-7728	1575943200	652777910
43	1572891	-4095	1575943200	652777910
43	1572908	-1	1575943200	650284051
43	2949384	269584	1575943200	698954105
43	2752524	162301472	1575943200	699054002
43	2752522	780000305	1575943200	699054002
43	2752525	780000305	1575943200	699054002
43	2752527	162301472	1575943200	699054002
43	2752520	1	1575943200	699054002
43	2752520	1	1575943200	699054002
43	2752520	0	1575943200	699851989
43	2031620	642	1575943200	723088979
43	2031621	3	1575943200	723088979
37	1572888	4972	1575943200	455912113
37	1572890	2635	1575943200	455912113
37	1572889	-8404	1575943200	455912113
37	1572891	-4454	1575943200	455912113
37	1572883	26083	1575943200	455113887
37	2949384	269584	1575943200	497699975
37	2752524	278903687	1575943200	497699975
37	2752522	579999542	1575943200	497699975
37	2752525	579999542	1575943200	497800111
37	2752527	278903687	1575943200	497800111
37	2752520	1	1575943200	497800111
37	2752520	1	1575943200	497800111
37	2752520	0	1575943200	499695062
37	2162880	65523	1575943200	542879104
37	2162881	65535	1575943200	542879104
37	2162883	0	1575943200	542879104
37	2162885	65496	1575943200	542879104
37	2162904	5	1575943200	542879104
37	2162905	65534	1575943200	542879104
37	2162907	65522	1575943200	542879104
37	2162909	65524	1575943200	542879104
37	2162730	-1293356544	1575943200	542507886
37	2162731	278903645	1575943200	542507886
37	2162736	278801610	1575943200	542879104
37	2162726	278853429	1575943200	542507886
37	2162727	278907489	1575943200	542507886
37	2162728	-1017107448	1575943200	542507886
37	2162729	-1017038887	1575943200	542507886
37	2162692	-708720606	1575943200	542507886
37	2162695	-708444391	1575943200	542507886
37	2162698	-878510080	1575943200	542507886
37	2162699	386522979	1575943200	542507886
37	2162700	-669155328	1575943200	542507886
37	2162701	386501642	1575943200	542507886
37	2949384	269585	1575943200	597733020
37	2752524	278904048	1575943200	597831964
37	2752522	679999923	1575943200	597831964
37	2752525	679999923	1575943200	597831964
37	2752527	278904048	1575943200	597831964
37	2752520	1	1575943200	597831964
37	2752520	1	1575943200	597831964
37	2752520	0	1575943200	599726915
37	2752535	963096045	1575943200	641115903
37	2752536	962903954	1575943200	641115903
37	2752531	278903912	1575943200	639719963
37	2752542	278903954	1575943200	639719963
37	2752550	5	1575943200	639719963
37	2162845	3610	1575943200	641115903
37	1572888	4764	1575943200	655977010
37	1572890	2524	1575943200	655977010
37	1572889	-8624	1575943200	655977010
37	1572891	-4570	1575943200	655977010
37	1572896	5096	1575943200	655179023
37	2949384	269586	1575943200	698462963
37	2752524	278904408	1575943200	698563098
37	2752522	780000305	1575943200	698563098
37	2752525	780000305	1575943200	698563098
37	2752527	278904408	1575943200	698563098
37	2752520	1	1575943200	698563098
37	2752520	1	1575943200	698563098
37	2752520	0	1575943200	699759006
5	5	1	1575943200	280778884
5	6	1	1575943200	280778884
5	7	1	1575943200	280778884
5	8	1	1575943200	280778884
5	9	0	1575943200	280778884
5	10	0	1575943200	280778884
5	11	0	1575943200	280778884
5	12	0	1575943200	280778884
5	13	1811629794	1575943200	280778884
5	14	544489101	1575943200	280778884
5	15	1180060401	1575943200	280778884
5	16	1275920392	1575943200	280778884
5	17	1751361729	1575943200	280778884
5	18	1751361729	1575943200	280778884
5	19	1751361729	1575943200	280778884
5	20	1751361729	1575943200	280778884
37	2031618	250	1575943200	818433046
37	2031617	1	1575943200	818433046
37	2031619	1000	1575943200	818433046
37	2949384	269587	1575943200	799084901
37	2752524	278904768	1575943200	799084901
37	2752522	879999732	1575943200	799084901
37	2752525	879999732	1575943200	799185037
37	2752527	278904768	1575943200	799185037
37	2752520	1	1575943200	799185037
37	2752520	1	1575943200	799185037
37	2752520	0	1575943200	799882888
37	2031620	1312	1575943200	818433046
37	2031621	6	1575943200	818433046
7	5	1	1575943200	300028085
7	6	1	1575943200	300028085
7	7	1	1575943200	300028085
7	8	1	1575943200	300028085
7	9	1	1575943200	300028085
7	10	0	1575943200	300028085
7	11	0	1575943200	300028085
7	12	0	1575943200	300028085
7	13	1180032867	1575943200	300028085
7	14	1811602260	1575943200	300028085
7	15	1863091152	1575943200	300028085
7	16	381795701	1575943200	300028085
7	17	1360481265	1575943200	300028085
7	18	1751361729	1575943200	300028085
7	19	1751361729	1575943200	300028085
7	20	1751361729	1575943200	300028085
6	5	1	1575943200	290354013
6	6	1	1575943200	290354013
6	7	1	1575943200	290354013
6	8	1	1575943200	290354013
6	9	0	1575943200	290354013
6	10	0	1575943200	290354013
6	11	0	1575943200	290354013
6	12	0	1575943200	290354013
6	13	1811629794	1575943200	290354013
6	14	544489101	1575943200	290354013
6	15	1180060401	1575943200	290354013
6	16	1275920392	1575943200	290354013
6	17	1751361729	1575943200	290354013
6	18	1751361729	1575943200	290354013
6	19	1751361729	1575943200	290354013
6	20	1751361729	1575943200	290354013
3	5	1	1575943200	260334014
3	6	0	1575943200	260334014
3	7	0	1575943200	260334014
3	8	0	1575943200	260334014
3	9	0	1575943200	260334014
3	14	100000	1575943200	260334014
3	15	86	1575943200	260334014
3	17	0	1575943200	260334014
3	18	0	1575943200	260334014
